0.1255	1.1811e-07
0.1265	1.2771e-07
0.1275	1.5878e-07
0.1285	1.9196e-07
0.1295	2.3552e-07
0.1305	2.538e-07
0.1315	3.168e-07
0.1325	3.5033e-07
0.1335	4.049e-07
0.1345	4.7214e-07
0.1355	5.5273e-07
0.1365	6.166e-07
0.1375	6.9522e-07
0.1385	7.8418e-07
0.1395	8.9749e-07
0.1405	1.0826e-06
0.1415	1.2349e-06
0.1425	1.4215e-06
0.1435	1.6638e-06
0.1442	2.0232e-06
0.1447	1.9417e-06
0.1455	2.2615e-06
0.1465	2.7075e-06
0.1475	2.7913e-06
0.1485	3.3009e-06
0.1495	4.2095e-06
0.1505	5.0591e-06
0.1512	4.5043e-06
0.1517	5.6387e-06
0.1525	7.3617e-06
0.1535	1.9806e-05
0.1545	2.22e-05
0.1555	3.4004e-05
0.1565	3.3093e-05
0.1575	5.5546e-05
0.1585	6.7795e-05
0.1595	7.9533e-05
0.1605	8.8135e-05
0.1615	9.9587e-05
0.1625	0.00011377
0.1635	0.00013275
0.1645	0.00018494
0.1655	0.00012305
0.1665	0.0002175
0.1672	0.00015952
0.1677	0.00025092
0.1685	0.00041968
0.1695	0.00063742
0.1705	0.00081489
0.1715	0.00087694
0.1725	0.0010831
0.1735	0.0014052
0.1745	0.0019173
0.1755	0.0028545
0.1765	0.002182
0.1775	0.0027978
0.1785	0.003844
0.1795	0.00522
0.1805	0.0047155
0.1815	0.0040942
0.1825	0.0049294
0.1835	0.0056376
0.1845	0.0037634
0.1855	0.0063363
0.1865	0.0086036
0.1875	0.0090375
0.1885	0.0099239
0.1895	0.012554
0.1905	0.011677
0.1915	0.013239
0.1925	0.011744
0.1935	0.0075449
0.1945	0.016751
0.1955	0.01763
0.1967	0.023339
0.1976	0.020297
0.1984	0.020885
0.1995	0.023863
0.2005	0.024392
0.2015	0.027919
0.2025	0.022201
0.2035	0.033039
0.2045	0.03898
0.2055	0.037679
0.2065	0.037787
0.2074	0.038591
0.2078	0.058909
0.2085	0.058211
0.2095	0.090819
0.2105	0.16919
0.2115	0.23094
0.2125	0.19371
0.2135	0.19158
0.2145	0.28175
0.2155	0.27988
0.2165	0.2328
0.2175	0.23951
0.2185	0.35459
0.2195	0.34565
0.2205	0.32547
0.2215	0.22123
0.2225	0.29877
0.2235	0.43491
0.2245	0.4085
0.2255	0.28243
0.2265	0.24393
0.2275	0.29326
0.2285	0.43191
0.2295	0.31565
0.2305	0.44005
0.2315	0.36091
0.2325	0.33456
0.2335	0.23267
0.2345	0.13381
0.2355	0.34174
0.2365	0.16326
0.2375	0.23417
0.2385	0.11717
0.2395	0.16272
0.2405	0.16505
0.2415	0.21147
0.2425	0.43809
0.2435	0.43689
0.2445	0.56212
0.2455	0.61062
0.2465	0.50701
0.2475	0.43958
0.2485	0.21474
0.2495	0.31993
0.2505	0.51206
0.2513	0.21606
0.2518	0.14748
0.2525	0.15294
0.2535	0.19844
0.2545	0.25505
0.2555	0.57409
0.2565	0.49271
0.2575	0.72626
0.2585	0.64768
0.2595	0.5719
0.2605	0.44857
0.2615	0.40809
0.2625	0.60926
0.2635	1.2409
0.2645	1.7305
0.2655	2.3808
0.2665	1.4239
0.2675	1.6998
0.2685	2.0175
0.2695	1.4344
0.2705	1.8379
0.2715	1.2568
0.2725	0.99015
0.2735	1.2663
0.2745	0.62487
0.2755	0.93482
0.2765	1.31
0.2775	1.3921
0.2785	0.69782
0.2795	0.27763
0.2805	0.3539
0.2815	1.229
0.2825	2.0568
0.2835	1.9025
0.2845	1.1586
0.2855	0.53963
0.2865	1.7468
0.2875	2.5601
0.2885	2.2399
0.2895	2.7704
0.291	3.7227
0.293	3.3188
0.295	3.2594
0.297	3.5484
0.299	3.5504
0.301	3.7047
0.303	3.9675
0.305	4.1808
0.307	4.3176
0.309	4.1913
0.311	4.6187
0.313	4.4999
0.315	4.3353
0.317	4.733
0.319	4.276
0.321	4.8272
0.323	4.0546
0.325	5.471
0.327	6.4402
0.329	6.2837
0.331	6.1802
0.333	6.2904
0.335	6.2048
0.337	4.998
0.339	5.8055
0.341	5.9686
0.343	6.2762
0.345	6.603
0.347	6.8596
0.349	7.4291
0.351	7.8159
0.353	7.3584
0.355	8.5953
0.357	6.7073
0.359	6.773
0.361	7.557
0.363	7.7184
0.364	7.8241
0.365	8.9246
0.367	9.1597
0.369	8.9217
0.371	9.3939
0.373	7.5338
0.375	8.4525
0.377	9.9059
0.379	10.572
0.381	10.81
0.383	7.1268
0.385	9.7273
0.387	9.7322
0.389	10.165
0.391	11.934
0.393	6.5721
0.395	10.927
0.397	7.5896
0.399	14.464
0.401	15.541
0.403	15.635
0.405	15.264
0.407	15.047
0.409	16.698
0.411	15.9
0.413	16.931
0.415	17.272
0.417	17.471
0.419	16.852
0.421	17.163
0.423	16.481
0.425	16.984
0.427	16.147
0.429	14.958
0.431	12.734
0.433	17.595
0.435	16.747
0.437	19.08
0.439	17.726
0.441	19.014
0.443	20.103
0.445	20.081
0.447	21.139
0.449	21.46
0.451	23.418
0.453	21.615
0.455	22.366
0.457	23.812
0.459	22.761
0.461	23.456
0.463	23.3
0.465	23.704
0.467	24.437
0.469	24.134
0.471	23.387
0.473	24.673
0.475	25.155
0.477	25.347
0.479	25.41
0.481	25.341
0.483	25.792
0.485	24.227
0.487	21.553
0.489	25.12
0.491	25.325
0.493	25.033
0.495	26.106
0.497	26.571
0.499	25.111
0.501	24.328
0.503	25.822
0.505	25.981
0.507	27.075
0.509	26.345
0.511	26.919
0.513	26.491
0.515	25.856
0.517	23.893
0.519	24.209
0.521	26.386
0.523	26.895
0.525	27.796
0.527	25.075
0.529	27.882
0.531	28.777
0.533	26.517
0.535	28.411
0.537	28.516
0.539	28.43
0.541	27.685
0.543	28.606
0.545	29.372
0.547	29.057
0.549	29.073
0.551	29.285
0.553	29.584
0.555	30.086
0.557	29.463
0.559	29.132
0.561	30.005
0.563	30.338
0.565	30.405
0.567	29.933
0.569	30.474
0.571	30.162
0.573	31.793
0.575	31.12
0.577	31.523
0.579	31.006
0.581	31.678
0.583	32.15
0.585	31.704
0.587	31.901
0.589	30.166
0.591	31.972
0.593	32.048
0.595	32.251
0.597	32.425
0.599	32.318
0.601	32.035
0.603	32.201
0.605	32.869
0.607	32.877
0.609	32.447
0.611	32.322
0.613	31.495
0.615	31.959
0.617	31.278
0.619	32.787
0.621	33
0.623	32.426
0.625	31.712
0.627	33.024
0.629	33.257
0.631	32.55
0.633	32.809
0.635	32.994
0.637	33.028
0.639	33.35
0.641	32.8
0.643	33.24
0.645	32.997
0.647	33.092
0.649	32.825
0.651	33.554
0.653	33.629
0.655	32.518
0.657	28.936
0.659	33.346
0.661	33.993
0.663	33.949
0.665	34.026
0.667	33.816
0.669	34.328
0.671	33.937
0.673	34.321
0.675	34.117
0.677	34.251
0.679	34.264
0.681	34.202
0.683	34.464
0.685	34.014
0.687	34.393
0.689	34.518
0.691	34.456
0.693	34.49
0.695	34.509
0.697	34.612
0.699	34.652
0.701	33.928
0.703	34.491
0.705	34.701
0.707	34.586
0.709	34.58
0.711	34.662
0.713	34.444
0.715	34.39
0.717	34.419
0.719	33.853
0.721	34.45
0.723	34.544
0.725	34.774
0.727	34.813
0.729	34.166
0.731	34.713
0.733	34.693
0.735	34.918
0.737	35.007
0.739	34.412
0.741	34.111
0.743	34.543
0.745	34.708
0.747	35.015
0.749	34.831
0.751	34.959
0.753	35.061
0.755	35.221
0.757	35.027
0.759	35.084
0.761	35.004
0.763	35.232
0.765	35.187
0.767	34.553
0.769	35.153
0.771	34.958
0.773	35.101
0.775	34.829
0.777	35.178
0.779	35.393
0.781	35.313
0.783	35.093
0.785	35.164
0.787	35.476
0.789	35.43
0.791	35.183
0.793	34.68
0.795	34.873
0.797	35.411
0.799	35.493
0.801	35.204
0.803	35.229
0.805	35.096
0.807	35.411
0.809	35.006
0.811	35.37
0.813	35.544
0.815	35.459
0.817	35.459
0.819	34.63
0.821	34.831
0.823	34.868
0.825	35.159
0.827	35.514
0.829	35.436
0.831	34.988
0.833	34.865
0.835	35.15
0.837	35.384
0.839	34.955
0.841	35.419
0.843	34.964
0.845	35.097
0.847	35.029
0.849	34.723
0.851	33.359
0.853	34.46
0.855	29.926
0.857	35.381
0.859	34.871
0.861	34.867
0.863	35.329
0.865	34.906
0.867	30.491
0.869	34.489
0.871	35.129
0.873	35.049
0.875	34.145
0.877	35.213
0.879	35.186
0.881	34.636
0.883	35.099
0.885	34.922
0.887	33.795
0.889	35.29
0.891	35.457
0.893	35.013
0.895	35.192
0.897	35.275
0.899	35.334
0.901	33.316
0.903	34.728
0.905	35.532
0.907	34.99
0.909	34.257
0.911	34.803
0.913	35.408
0.915	35.297
0.917	35.224
0.919	35.362
0.921	34.51
0.923	32.998
0.925	34.227
0.927	34.889
0.929	35.145
0.931	35.304
0.933	35.196
0.935	35.176
0.937	35.146
0.939	35.164
0.941	33.876
0.943	34.883
0.945	34.648
0.947	35.155
0.949	35.244
0.951	35.064
0.953	34.737
0.955	32.881
0.957	34.695
0.959	35.115
0.961	34.857
0.963	34.681
0.965	34.73
0.967	34.612
0.969	34.922
0.971	34.996
0.973	35.008
0.975	34.717
0.977	34.868
0.979	34.778
0.981	34.984
0.983	34.901
0.985	34.943
0.987	34.767
0.989	34.716
0.991	34.627
0.993	34.97
0.995	34.945
0.997	34.946
0.999	34.881
1.0025	34.46
1.0075	33.932
1.0125	34.691
1.0175	34.435
1.0225	34.609
1.0275	34.731
1.0325	34.423
1.0375	34.425
1.0425	34.555
1.0475	34.201
1.0525	34.414
1.0575	34.241
1.0625	34.154
1.0675	33.561
1.0725	33.919
1.0775	33.803
1.0825	33.395
1.0875	33.494
1.0925	32.611
1.0975	33.056
1.1025	33.608
1.1075	33.81
1.1125	33.631
1.1175	33.56
1.1225	33.685
1.1275	33.167
1.1325	33.33
1.1375	33.335
1.1425	33.08
1.1475	33.542
1.1525	33.513
1.1575	33.291
1.1625	32.948
1.1675	32.978
1.1725	33.402
1.1775	32.807
1.1825	32.786
1.1875	32.695
1.1925	33.29
1.1975	32.324
1.2025	32.77
1.2075	32.594
1.2125	32.769
1.2175	33.053
1.2225	32.976
1.2275	32.782
1.2325	32.837
1.2375	32.79
1.2425	32.695
1.2475	32.784
1.2525	32.622
1.2575	32.559
1.2625	32.535
1.2675	32.433
1.2725	32.523
1.2775	32.322
1.2825	30.149
1.2875	32.165
1.2925	32.181
1.2975	32.336
1.3025	32.142
1.3075	32.278
1.3125	31.914
1.3175	31.85
1.3225	32.125
1.3275	31.825
1.3325	31.932
1.3375	31.855
1.3425	31.976
1.3475	31.892
1.3525	31.856
1.3575	31.559
1.3625	31.653
1.3675	31.589
1.3725	31.486
1.3775	31.503
1.3825	31.518
1.3875	31.567
1.3925	31.469
1.3975	31.422
1.4025	31.225
1.4075	31.355
1.4125	31.038
1.4175	31.277
1.4225	30.855
1.4275	30.559
1.4325	31.023
1.4375	31.162
1.4425	30.214
1.4475	30.971
1.4525	30.437
1.457	30.705
1.462	30.657
1.4675	30.687
1.4725	30.289
1.4775	30.311
1.4825	30.394
1.4875	29.752
1.4925	30.618
1.4975	30.3
1.5025	29.596
1.5075	29.73
1.5125	30.248
1.5175	30.319
1.5225	29.957
1.5275	30.154
1.5325	30.022
1.5375	29.976
1.5425	29.927
1.5475	29.897
1.5525	29.686
1.5575	29.583
1.5625	29.842
1.5675	29.322
1.5725	29.44
1.5775	28.628
1.5825	29.137
1.5875	28.239
1.5925	28.914
1.5975	29.049
1.605	28.889
1.615	28.471
1.625	28.825
1.635	28.282
1.645	27.744
1.655	28.262
1.665	28.061
1.675	27.298
1.685	26.591
1.695	27.471
1.705	26.971
1.715	26.778
1.725	26.307
1.735	24.935
1.745	25.721
1.755	25.85
1.765	25.601
1.775	25.398
1.785	25.265
1.795	25.086
1.805	24.709
1.815	23.43
1.825	23.969
1.835	24.078
1.845	23.722
1.855	23.665
1.865	23.248
1.875	21.696
1.885	22.89
1.895	22.389
1.905	22.731
1.915	22.467
1.925	22.294
1.935	21.89
1.945	20.616
1.955	21.638
1.965	21.51
1.975	21.26
1.985	21.207
1.995	21.028
2.005	20.95
2.015	20.864
2.025	20.539
2.035	20.247
2.045	20.349
2.055	20.127
2.065	19.857
2.075	19.777
2.085	19.619
2.095	19.357
2.105	19.351
2.115	19.151
2.125	18.991
2.135	18.881
2.145	18.771
2.155	18.556
2.165	17.437
2.175	18.093
2.185	18.073
2.195	18.077
2.205	17.77
2.215	17.771
2.225	17.631
2.235	17.496
2.245	17.366
2.255	17.17
2.265	17.054
2.275	16.987
2.285	16.762
2.295	16.648
2.305	16.61
2.315	16.449
2.325	16.279
2.335	16.159
2.345	16.129
2.355	15.894
2.365	15.877
2.375	15.664
2.385	15.494
2.395	15.522
2.405	15.393
2.415	15.178
2.425	15.156
2.435	15.026
2.445	14.938
2.455	14.706
2.465	14.758
2.475	14.586
2.485	14.381
2.495	14.416
2.505	14.338
2.515	14.222
2.525	14.163
2.535	14.053
2.545	13.898
2.555	13.813
2.565	13.694
2.575	13.708
2.585	13.459
2.595	13.488
2.605	13.408
2.615	13.237
2.625	12.598
2.635	13.051
2.645	12.987
2.655	12.934
2.665	12.773
2.675	12.735
2.685	12.75
2.695	12.676
2.705	12.599
2.715	12.506
2.725	12.432
2.735	12.356
2.745	12.285
2.755	12.063
2.765	12.043
2.775	12.03
2.785	11.965
2.795	11.912
2.805	11.829
2.815	11.765
2.825	11.685
2.835	11.633
2.845	11.518
2.855	11.462
2.865	11.344
2.875	11.13
2.885	11.231
2.895	11.191
2.905	11.127
2.915	11.053
2.925	10.953
2.935	10.923
2.945	10.836
2.955	10.796
2.965	10.729
2.975	10.661
2.985	10.6
2.995	10.52
3.005	10.456
3.015	10.415
3.025	10.33
3.035	10.098
3.045	10.13
3.055	10.162
3.065	10.088
3.075	10.057
3.085	9.9711
3.095	9.9196
3.105	9.8758
3.115	9.7402
3.125	9.7572
3.135	9.7004
3.145	9.6516
3.155	9.5643
3.165	9.5315
3.175	9.4789
3.185	9.4288
3.195	9.3871
3.21	9.2917
3.23	9.1945
3.25	9.0897
3.27	8.9853
3.29	8.7498
3.31	8.7542
3.33	8.6719
3.35	8.6014
3.37	8.4965
3.39	8.3949
3.41	8.2966
3.43	8.2404
3.45	8.1634
3.47	8.0728
3.49	7.9921
3.51	7.9103
3.53	7.8168
3.55	7.7468
3.57	7.6582
3.59	7.5782
3.61	7.5205
3.63	7.4416
3.65	7.3397
3.67	7.2644
3.69	7.1645
3.71	7.0959
3.73	7.0141
3.75	6.8729
3.77	6.9132
3.79	6.8472
3.81	6.7841
3.83	6.7337
3.85	6.6768
3.87	6.5995
3.89	6.5323
3.91	6.4868
3.93	6.4265
3.95	6.3478
3.97	6.3048
3.99	6.2139
4.01	6.1667
4.03	6.1268
4.05	5.984
4.07	6.0077
4.09	5.9591
4.11	5.9134
4.13	5.8676
4.15	5.8007
4.17	5.748
4.19	5.7033
4.21	5.6287
4.23	5.6172
4.25	5.5557
4.27	5.5179
4.29	5.4254
4.31	5.346
4.33	5.3134
4.35	5.2142
4.37	5.1446
4.39	5.1324
4.41	5.0249
4.43	5.0119
4.45	4.9796
4.47	4.8883
4.49	4.8851
4.51	4.8413
4.53	4.7675
4.55	4.7536
4.57	4.7253
4.59	4.6526
4.61	4.6417
4.63	4.602
4.65	4.5267
4.67	4.523
4.69	4.5104
4.71	4.4765
4.73	4.4603
4.75	4.4201
4.77	4.3831
4.79	4.3556
4.81	4.31
4.83	4.298
4.85	4.2589
4.87	4.2255
4.89	4.1978
4.91	4.1669
4.93	4.1373
4.95	4.1023
4.97	4.0733
4.99	4.0527
5.01	4.0125
5.03	3.995
5.05	3.953
5.07	3.9292
5.09	3.9095
5.11	3.8695
5.13	3.8286
5.15	3.8214
5.17	3.8062
5.19	3.7678
5.21	3.7386
5.23	3.7112
5.25	3.6933
5.27	3.6722
5.29	3.6348
5.31	3.6176
5.33	3.5892
5.35	3.568
5.37	3.5409
5.39	3.5212
5.41	3.4982
5.43	3.4635
5.45	3.4531
5.47	3.4254
5.49	3.4026
5.51	3.3849
5.53	3.3667
5.55	3.3365
5.57	3.3258
5.59	3.2884
5.61	3.2767
5.63	3.2528
5.65	3.2402
5.67	3.2181
5.69	3.1895
5.71	3.1754
5.73	3.1578
5.75	3.1367
5.77	3.115
5.79	3.0969
5.81	3.0761
5.83	3.0579
5.85	3.0406
5.87	3.018
5.89	2.9946
5.91	2.966
5.93	2.9638
5.95	2.9369
5.97	2.928
5.99	2.9105
6.01	2.8905
6.03	2.8751
6.05	2.8573
6.07	2.838
6.09	2.8194
6.11	2.7975
6.13	2.7871
6.15	2.7721
6.17	2.7549
6.19	2.7388
6.21	2.7227
6.23	2.6986
6.25	2.6861
6.27	2.6706
6.29	2.6552
6.31	2.6364
6.33	2.6273
6.35	2.6104
6.37	2.5947
6.39	2.5786
6.42	2.5574
6.46	2.5255
6.5	2.4953
6.54	2.4694
6.58	2.4415
6.62	2.4128
6.66	2.3861
6.7	2.3583
6.74	2.3305
6.78	2.3042
6.82	2.2802
6.86	2.2547
6.9	2.23
6.94	2.2046
6.98	2.1819
7.02	2.1559
7.06	2.1344
7.1	2.1116
7.14	2.0888
7.18	2.0666
7.22	2.0444
7.26	2.0228
7.3	2.0024
7.34	1.9801
7.38	1.9611
7.42	1.9397
7.46	1.9103
7.5	1.8935
7.54	1.8814
7.58	1.8628
7.62	1.844
7.66	1.8256
7.7	1.8065
7.74	1.7895
7.78	1.7719
7.82	1.7548
7.86	1.7376
7.9	1.7203
7.94	1.7037
7.98	1.6876
8.02	1.6709
8.06	1.6542
8.1	1.6394
8.14	1.6229
8.18	1.6083
8.22	1.5937
8.26	1.5787
8.3	1.5644
8.34	1.549
8.38	1.5351
8.42	1.5213
8.46	1.5077
8.5	1.4937
8.54	1.4805
8.58	1.4669
8.62	1.4536
8.66	1.4412
8.7	1.4284
8.74	1.4152
8.78	1.4022
8.82	1.3903
8.86	1.3781
8.9	1.3661
8.94	1.3545
8.98	1.3426
9.02	1.3318
9.06	1.3206
9.1	1.3084
9.14	1.298
9.18	1.2874
9.22	1.2764
9.26	1.2659
9.3	1.2558
9.34	1.2447
9.38	1.2348
9.42	1.2247
9.46	1.2142
9.5	1.2051
9.54	1.1949
9.58	1.1852
9.62	1.1752
9.66	1.1659
9.7	1.1571
9.74	1.1472
9.78	1.1379
9.82	1.1292
9.86	1.1211
9.9	1.112
9.94	1.1025
9.98	1.0947
10.02	1.0866
20	0.27961
40	0.070175
60	0.031034
80	0.017355
100	0.011047
120	0.0076281
140	0.0055766
160	0.0042502
1000	0.00010254
3000	1.1078e-05
