0.1  0.003725362874528065
0.362933256689557563311.4736219291776
0.364182973163612873303.740968677706
0.365436992884165153206.2233599397277
0.366695330668919962786.8445941589134
0.367958001386605342656.83173951642
0.36922501995714832624.032159069426
0.37049640135185072796.5217930195395
0.37177216059356624368.06897401617
0.373052312756877954442.039665722338
0.37433687296827644499.55841392527
0.375625856406338555603.379135807299
0.376919278301906752987.6568735675633
0.37821715393826887074.263166591284
0.379519498651338943961.2986999898753
0.38082632782983857172.779418634236
0.38213765691547827788.896053099545
0.383453501403140162563.2504166253607
0.38477387684106147731.226703202418
0.386098798831017558785.473014306735
0.387428283028506858131.672623687204
0.388762345142935343139.943257602062
0.390101000937802537745.6122907697
0.39144426623088769067.648584854074
0.39279215689443657358.735913100841
0.3941446888553499240.157569144612
0.395501878095367358273.036282565077
0.39686374065126532432.313059063708
0.39823029261503687839.621389564327
0.39960155013408689260.244853263966
0.4009775294114229570.303868176114
0.4023582467058429763.236693854205
0.403743718332131749807.981944955913
0.405133960661253969762.596036868435
0.40652899012054299584.09663326879
0.40792882319389859047.675874999411
0.40933347642198086864.7941009423075
0.410742966402405655854.75150985072
0.412157309789940648902.124251799518
0.41357652329670239604.62040985454
0.4150006236923539817.256321026327
0.416429627804299659895.808769196214
0.4178635525178929941.151624308546
0.419302414776622839963.740992732137
0.420746231582327559964.484966118182
0.42219501999538529986.059265931954
0.423648797134920439962.767509395731
0.42510758017900539962.437984237387
0.42657138636486259939.20117968395
0.428040232989069079870.465914447492
0.42951413740776089779.634327763735
0.430993117036836969469.09860464094
0.432477189352166568400.290173213298
0.433966371889794533156.708376899712
0.43546068224614918184.688795136332
0.43696013807824959446.079980318891
0.43846475710391519710.394333884879
0.43997455710197398501.53892121204
0.44148955591247389935.937208831192
0.443009771436892139959.819791242979
0.444535221638348139981.132886743424
0.446065924541814659980.811332141759
0.44760189823433159710.761112915263
0.44914316086521889578.522796123698
0.4506897306462920310002.841470177835
0.45224162585207629979.49945533311
0.453798864820023249979.181591980989
0.45536146595072729978.85216721265
0.456929447708142649978.533102880692
0.45850282861980249978.189998050992
0.46008162727703669957.799527859836
0.46166586233519259862.714303944542
0.46325555251385469954.252821896249
0.464850716597065959953.938661494645
0.46645137343355069953.597987842135
0.46805754193693549953.292869675783
0.469669241085974139930.077422576642
0.47128648992477169929.737412465649
0.472909307563008869906.580740964357
0.47453771317616859906.243070076993
0.47617172600576169883.14887465684
0.47781136535955549860.088622665953
0.47945665061180079791.89182419937
0.481107601203461359679.48971928234
0.482764236642443679393.718783125198
0.48442657650382728410.549395586952
0.486094640430095873311.052966692977
0.487768448131378332.876574910879
0.489448019385639259370.898270828578
0.49113337403899699655.331580333479
0.49282453200587329744.337682333871
0.49452151326927159789.007883792263
0.496224337881004459811.256187368803
0.49793302596193049810.928586155715
0.499647597702191479810.602597282612
0.50136807336145229697.982951778065
0.50309447326913849767.255394245685
0.50482681782467859787.085561126305
0.50656512749774359786.759707174468
0.5083094228284899763.931472027869
0.51005972442779859755.855943609584
0.51181605297752629763.292055246427
0.5135784292307429740.513688945844
0.51534687401197659717.771191724545
0.51712140821746699717.464179854524
0.51890205281540419717.12778690655
0.52068882884618069694.478088901364
0.52248175742263859694.158817983955
0.52428085973031979693.84502145029
0.52608615702771599671.213614421666
0.52789767064651989648.663579373822
0.5297154219918779648.332158234565
0.53153943254263979648.046857261947
0.53336972385161929625.530347519334
0.53520631754584189625.22201078018
0.53704923532680359602.772237098457
0.53889849897072689586.993389254534
0.54075413032881829561.203853435129
0.5426161513275269557.690860710727
0.54448458396879959557.39033452515
0.54635945033034939535.082411677302
0.54824077256590759534.793754631053
0.55012857290549039512.555616373933
0.55202287365565999512.214244617047
0.55392369719978869490.04148481292
0.55583106599832329467.918554958484
0.55774500258905019467.606870339087
0.55966552958736199445.501399283265
0.56159266968652489445.207890885624
0.56352644565794619423.170337459336
0.56546688035144399401.158236727535
0.56741399669551689400.87980723131
0.5693678176976159378.942513955813
0.57132836644441199357.079853832547
0.57329566610207729356.771161544084
0.575269739916559334.930709175138
0.57725061121381499313.155443738518
0.57923830340017599312.857247884538
0.5812328399625349291.138903981397
0.58323424446866479269.445051099226
0.58524254056749579269.138249148991
0.58725775198938769247.536351209643
0.58927990254641279225.94728866099
0.59130901613263859204.440554110872
0.59334511672440799204.117573135256
0.59538822838062379182.65674132671
0.59743837524303239161.234752591183
0.59949558153650989139.858496650244
0.60155987156934749139.563650056862
0.6036312697335399118.247848415613
0.60570980050506919096.997514595923
0.60779548844420289075.753380137181
0.60988835819577519075.431728580199
0.61198843448948269054.295240628957
0.61409574214017569033.183842488063
0.61621030604815128748.867981214988
0.61833215119944788991.062506100216
0.62046130266614028970.100712998277
0.62259778560663558969.827763305828
0.62474162526597138928.306100987382
0.62689284697611298928.019074201427
0.62905147615625338907.165038158257
0.63121753831311368886.389331580018
0.63339105904124378865.663283842514
0.63557206402332578844.993813198784
0.63776057903047678824.351265714206
0.63995662992255338803.779014959839
0.6421602426484588783.209947722426
0.64437144324644458762.762362998878
0.64659025784442638722.224140991428
0.64881671266028528681.849126177896
0.65105083400218128562.439755732012
0.65329264826886318233.47304517929
0.65554218194998056450.169897856608
0.65779946162639717461.8478047624485
0.66006451397050458366.444133741377
0.66233736574653738521.737081131245
0.66461804381088978560.75583203195
0.66690657511243258560.456971567231
0.66920298669283148560.191078596894
0.67150730568686728540.22786818901
0.67381955932275588539.943418207065
0.67613977492247058520.025355764192
0.67846797990206388500.173707429993
0.68080420177199258480.311849745669
0.68314846813744258460.52942541236
0.68550080669865428440.79130303861
0.68786124525125098421.104008058244
0.69022981168656668401.474188134544
0.69260653399197548381.865329404245
0.69499144025122328362.327016995652
0.69738455864475838342.822384181512
0.69978591745006518323.357669383295
0.70219554504199818303.939228908748
0.7046134698931178284.573538511884
0.70703972057402368265.222086762622
0.7094743257536998245.936078898283
0.71191731419984198226.722352108485
0.714368714779218207.54182117193
0.71682855645795968188.400623529704
0.71929686830198858150.490657535379
0.72177367947727928131.505242513294
0.72425901925024438112.532641914944
0.7267529169880718093.626166064189
0.7292554021590698074.696587089201
0.73176650433301948055.8454265136115
0.73428625318152218037.079667123556
0.7368146784783488018.308443986678
0.73935181009979057996.651832611216
0.74189767802501797980.969215396252
0.74445231233642887944.061651381542
0.74701574322000647925.550336766552
0.74958800096567567907.013959923846
0.75216911596766137888.559353952734
0.75475911872484727870.193459701904
0.75735803984113597851.819829588141
0.75996591002581097815.516226705365
0.76258276009389957797.228601812207
0.76520862096653677779.056411361397
0.76784352367133087760.900820823674
0.77048749934272947742.820895379185
0.77314057922238877724.769410287007
0.77580279465954097688.993088543853
0.77847417711136597671.111967804432
0.78115475814336237653.223879593419
0.78384456942972097635.333757028054
0.78654364275369867599.974014196905
0.78925201000799397582.311724574331
0.7919697031951247564.610014148706
0.79469675442780357546.930070267714
0.79743319592932247512.006138039673
0.8001790600339287494.498186706661
0.80293437918720647477.031084046664
0.80569918594646677442.389531787889
0.80847351298112467425.020825951165
0.81125739307308887390.6677086485015
0.81405085911714947373.4858006519335
0.81685394412136487339.338428780695
0.81966668120745317288.546218868664
0.82248910361118287238.168938178475
0.82532124468276587138.624166329418
0.82816313788725146848.544109458355
0.83101481680492176943.584389045741
0.83387631513168836800.932392167214
0.83674766667949096753.905634726345
0.83962890537669616722.700085841386
0.84252006526849916831.655587323761
0.84542118051732526894.649874636562
0.8483322854032346990.397508595397
0.85125341432432446862.536689230069
0.8541846017971414324.273087682305
0.85712588245708147235.308209645183
0.86007729105880695758.38965174885
0.86303886247665157369.353162522809
0.86601063170503496003.623005011029
0.8689926338588767318.134353661982
0.87198490417400757385.634552535668
0.87498747800759244635.886079290514
0.87800039083854167368.175162509147
0.88102367826793367556.843113463415
0.88405737601943517117.50224230703
0.88710151993972256186.146396682718
0.89015614599890577435.330382789611
0.89322129029095387573.302587954218
0.89629698903412077503.621455441667
0.89938327857137366954.372501410087
0.90248019537082246235.659353421216
0.90558777602614987349.035487776127
0.90870605725704587502.639458043388
0.91183507590963897502.4055956776565
0.91497486895693317467.674192421486
0.91812547349924487314.300558454751
0.92128692676464035612.514184587032
0.92445926610937666503.470580399252
0.92764252901834197246.505859891868
0.93083675310550017347.073594698221
0.93404197611433327363.80505463386
0.93725823591828867346.610795656453
0.94048557052122637312.626867383582
0.94372401805786817242.060520260752
0.94697361679424797211.809179419166
0.9502344051281647031.195550915812
0.95350642158963285970.563363438758
0.95678970484134476561.46489305992
0.96008429367911977046.736077476969
0.96339022703236687111.671194002122
0.96670754396454327111.477425063876
0.9700362836736177094.861130989329
0.97337648549252967078.2926850904105
0.97672818888966027061.76917649251
0.98009143346929277029.096400747298
0.98346625897208417012.725083440117
0.98685270527553286980.2743812736335
0.99025081239445086947.971276106415
0.99366062048143626899.913728971069
0.99708216982734776836.437458561692
1.00051550086178056649.906454925337
1.00396065415354445568.467123002204
1.0074176704111436291.981442513301
1.01088659048325476679.944370722041
1.01436745535921486741.531840428155
1.01786030616950066741.3056546368025
1.02136518418621846725.591100238989
1.02488213082358836709.898104828048
1.02841118763843596678.847667014701
1.0319523963306836663.269820723274
1.0355057987438396632.433093648517
1.03907143686549766616.957714965436
1.04264935282783076571.201124257604
1.04623958890808786555.868040035173
1.04984218752909466540.577552250706
1.05345719125975466510.314091425046
1.05708464281555256480.188940453571
1.06072458505905836465.074697515186
1.06437706100043426435.152406465846
1.06804211379794236405.384502791059
1.07171978675845546383.239678214446
1.07541012333796746331.816090871376
1.07911316714210936316.872682955569
1.08282896192666116273.17552115927
1.08655755159807146186.900155053488
1.09029898021397465895.358471442265
1.09405329198371314198.588660556575
1.0978205312688585921.478096225913
1.10160074258373466115.278483777476
1.10539397059594756143.308558143529
1.10920026012690866128.97049343524
1.11301965615236786100.1284989096675
1.11685220380294256086.380538428744
1.12069794836465246072.190415322842
1.12455693527945386044.095295079093
1.12842921014577716029.984683206599
1.1323148187190656002.087190819183
1.13621380691231445974.321598162005
1.14012622079661725946.661409678721
1.14405210660170535932.791025814243
1.14799151071649755905.341567943683
1.15194447968964745878.021306087266
1.15591106023009265850.8267245196585
1.15989129920760785837.18046468286
1.16388524365335755810.159679432505
1.1678929407604535783.275973382327
1.17191443788450885756.513172692096
1.17594978254420275743.081265250357
1.17999902242183755716.512904443378
1.18406220536390435690.063701982552
1.18813937938164735663.729064656855
1.19223059265163215650.522497800162
1.19633589351631335624.375950871898
1.20045533048460935598.353943328233
1.20458895223247065572.451547558322
1.20873680760345865546.663617280331
1.2128989456093215520.998057607149
1.2170754154305725508.1205573560865
1.22126626641707265482.62291569968
1.2254715480886145457.256651347679
1.22969131013550315432.0026428455485
1.23392560241914875406.868635035123
1.2381744749726525381.862508689135
1.24243797800139685369.29151699662
1.24671616188364265344.4398209009105
1.25100907717112135319.7240426893395
1.25531677458963255295.109648689018
1.25963930503964375264.965205044817
1.26397671959689435234.148441054698
1.2683290695129945197.940612243944
1.27269640621603265138.286042366136
1.2770787813111864963.685069570056
1.28147624658132563674.2156263599095
1.2858888539876324872.760181034623
1.2903166556702075043.822127345298
1.29475970394869075066.939636767639
1.29921805132287955055.1349337358215
1.30369175047334635043.34029591882
1.30818085426206345020.008665076044
1.31268541573302684996.768143667321
1.31720548811288274973.656915762318
1.32174112481155764950.635332049649
1.32629237942288784939.0908009216055
1.33085930572525274916.235648221804
1.33544195768221394893.489886288402
1.3400403894431474870.844460392921
1.34465465534388544848.306308599574
1.34928480990736154825.866063127365
1.35393090784425074803.530567212018
1.35859300405361764781.3067843378885
1.36327115362356584759.18502980576
1.3679654118318874737.155279511287
1.37267583414671624715.241167848568
1.3774024762271864693.415556904477
1.38214539392408384671.702199815398
1.38690464328051324650.0907274736055
1.39168028053255484628.5704132461315
1.39647236210993184607.1653597810055
1.40128094463667524585.829397232376
1.4061060849317964564.604211922432
1.41094784000995294543.496655252907
1.41580626708212794522.477522844563
1.42068142355630214501.534944746417
1.42557336703813454480.711673538784
1.43048215533164144449.730038275129
1.43540784643988074429.132566309114
1.44035049856563664379.298939151016
1.44531017011210764388.234558584264
1.45028691968359644357.888019070933
1.45528080608620244337.730223170893
1.4602918883285174317.6641660563655
1.465320225622324287.795627761824
1.470365877383284258.128852485969
1.47542890323165654218.950486537698
1.48050936299300284160.9317207899885
1.48560731669887684208.973653235386
1.49072282458754574122.509136012286
1.49585594710474075.17371237259
1.5010067449041684037.682475438051
1.5061752788486324009.7764593533097
1.51136161001034773991.2072810502727
1.51656579967186513972.7306607566247
1.52178790932675413963.4843080483797
1.52702800068032923908.978197492713
1.53228613565038033908.8267260127996
1.53756237636790383944.8796810548656
1.5428567851778363793.322055058046
1.5481694246397913944.605401891246
1.55350035752879873819.3595248801867
1.55884964683604783872.370868921944
1.56421735576962843926.1084808500236
1.5696035477552823477.5297395839953
1.57500828643714753889.8551513471316
1.58043163567851443916.689757861407
1.58587365956257823638.365884076541
1.5913344223931973731.5592941122413
1.5968139886956513898.3171765647226
1.60231242321740623871.3478080763084
1.60782979092887813629.497664761459
1.61336615702419973546.776249409113
1.61892158692199243809.0858028188336
1.62449614626613853835.3632128304534
1.63008990092655733800.0816627783433
1.63570291699998263648.6381941731147
1.64133526081074483001.1678743947323
1.64698699891155293662.263202299238
1.65265819808428473738.81460054125
1.65834892534077063738.700048704437
1.66405924792358923712.819801386409
1.66978923330686053661.7740092217705
1.67553894919704343504.920267893938
1.68130846353373562851.579908284972
1.68709784449047723528.9691958755016
1.69290716047555483594.483851389696
1.6987364801328113602.642050201265
1.70458587234245543585.965383462563
1.71045540622187733561.1785933581095
1.71634515112646423536.5436891094596
1.722255176650423503.985580329869
1.72818555262758783424.1066866145547
1.73413634913227543037.6326685555096
1.74010763648008143224.927402821821
1.74609948522873083392.405345868064
1.75211196617890293407.941223103627
1.75814515037507073407.8268902726163
1.76419910910634113384.238848574451
1.7702739139072963368.590023769989
1.77636963655883773352.9913261088473
1.78248634908903753329.8210468102916
1.78862412377398643306.777723392202
1.79478303313864983283.8974586591576
1.80096314995772343261.1880104195293
1.80716454725649413201.555970495749
1.81338729831170253008.4894709749383
1.81963147665240842830.802856673839
1.82589715606086013128.3872391283157
1.83218441057336533157.208200394154
1.83849331448116953149.8615806160997
1.84482394233132823135.292205904751
1.8511763689275913120.7738918597224
1.85755066933128643092.0789872465975
1.86394691886220623049.5441941554714
1.87036519309949732912.20212626272
1.8768055678825542649.746560204122
1.88326811931191432966.147959777316
1.88975292375015962975.3102834045367
1.8962600578228162993.398147988083
1.90278959841926042979.5521632104114
1.9093416226936292958.9284740980797
1.91591620806572882945.2349068872945
1.92251343222195262924.8649244934886
1.92913337311619662891.3029065383125
1.9357761089707812831.9009255415353
1.9424417182773782523.851529543039
1.94913027979793332698.048816885358
1.95584187256560042812.13615920702
1.96257657588567412817.4007104674847
1.9693344693365282805.481588242315
1.9761156327705532792.498992682848
1.98292014631510252779.576293543942
1.98974809037343882764.136283540199
1.9965995456256832747.577868609838
2.0034745930297682728.574906062925
2.01037331382239652715.947603429488
2.01729578951999862697.1629959287584
2.0242421019196972684.682197487291
2.03121233310027232666.1117657522423
2.03820656542313342651.7724211459004
2.0452248815332932635.423755981802
2.0522673643603392623.2274722001325
2.0593340971194172605.081665881997
2.0664251633122172587.0654087481917
2.0735406467279532575.0935477607163
2.080680631444362557.282366521227
2.08784520182868242545.447411475711
2.09503444253867472527.8461282176154
2.10224843852359872510.359394949634
2.10948727502522942498.7469059302807
2.11675103757886072481.461317749514
2.12403981201431742464.298688184405
2.1313536844569692452.892791242188
2.13869274132874752435.9293182123315
2.1460570693491672413.515943188613
2.15344675553634972380.3251198546836
2.16086188720805742257.471350240114
2.1683025519827162150.8350532518884
2.17576883778045672325.9101534197375
2.1832608328241522341.955708157929
2.190778625640462331.1226074534657
2.1983223050608692320.3338294200967
2.20589196022274872309.596997639322
2.21348768057040072293.623535702048
2.22110955585611872283.0132571811646
2.2287576761412472267.2214654282616
2.2364321317972452256.731033413632
2.24413301350675542241.1164946995777
2.25186041226467552225.5128118962925
