A,0.01,0.0114,0.0129,0.0147,0.0166,0.0189,0.0215,0.0244,0.0277,0.0315,0.0357,0.0406,0.0461,0.0524,0.0595,0.0676,0.0768,0.0872,0.099,0.1125,0.1278,0.1451,0.1649,0.1873,0.2127,0.2416,0.2744,0.3117,0.3541,0.4022,0.4568,0.5189,0.5894,0.6694,0.7604,0.8637,0.981,1.1143,1.2657,1.4377,1.633,1.8548,2.1068,2.393,2.7182,3.0875,3.5069,3.9834,4.5245,5.1392,5.8374,6.6305,7.5313,8.5545,9.7167,11.0369,12.5363,14.2395,16.174,18.3714,20.8674,23.7024,26.9226,30.5802,34.7348,39.4539,44.814,50.9024,57.818,65.6731,74.5954,84.7299,96.2412,109.3164,124.168,141.0374,160.1986,181.963,206.6844,234.7643,266.6592,302.8873,344.0373,390.7779,443.8686,504.1722,572.6685,650.4707,738.8431,839.2217,953.2375,1082.7435,1229.8441,1396.9296,1586.7152,1802.2848,2047.1416,2325.2644,2641.1727,3000.0
,5.911531669177642e-05,6.104330345540506e-05,6.153049456314828e-05,6.017117980555175e-05,5.660638753859583e-05,5.0561023093337734e-05,4.1860049487319735e-05,3.040147573751225e-05,1.6056318937124185e-05,-1.504809610275557e-06,-2.2056926018478986e-05,-4.6391514394208154e-05,-7.509625260584024e-05,-0.00010797863572410663,-0.00014680254685790918,-0.00018918831372294684,-0.00023989416536317413,-0.00029429741599266393,-0.00035769930446413875,-0.00043200888277137586,-0.0005091336366088987,-0.000599020876046757,-0.0006990162048685257,-0.0008140777903260738,-0.0009417129053004119,-0.00108148219755002,-0.0012373278994589321,-0.0014106969127917945,-0.0016021085076726434,-0.0018143128631870789,-0.0020504004513334224,-0.0023115403006115274,-0.002600499131962747,-0.0029187867841842887,-0.003269638926880035,-0.0036552648540425716,-0.004078987087784347,-0.004542850146473898,-0.005048566029552849,-0.005595791755784728,-0.00617951420261305,-0.006789733353679716,-0.007412053433970035,-0.008030460009194048,-0.00862236541555501,-0.009171503410907424,-0.009659456715956269,-0.010034791648261791,-0.010265152233524413,-0.010335049561452092,-0.010154823980222437,-0.009659474185768664,-0.0087699302503831,-0.0074029686083962,-0.005433861943639189,-0.0027315293953853598,0.0008644398514271029,0.005543135276982028,0.011534773674799083,0.019106533256169483,0.02857162026463057,0.04030111158903025,0.05476439266507609,0.0724690148231092,0.09397657471161264,0.12007766620771915,0.15158196748717007,0.18958479021156305,0.2349368062967911,0.2891198635545491,0.3532148662529194,0.42919572043898047,0.5188642744736878,0.6243794116182149,0.7484664948127079,0.8938012450392185,1.0639516863104665,1.2623331908570838,1.4915146257862633,1.7546975634548152,2.052090713676579,2.3831214365632487,2.737418798414562,3.015644889501464,2.8358730916891695,2.3411650565376023,1.9437280393316754,1.8405081138575203,1.8365823802630388,1.8069244620597555,1.8444442375663117,1.7922281909587054,1.7045256678167173,1.5740690817428449,1.466794258091484,1.394471225493992,1.3295389999105254,1.2810549720425992,1.2641276368340255,1.2398475758246732
