1.280122924286404995e+01,2.067987214166677051e-02,3.853585561651039715e+00
1.115012123605604444e+01,2.110750368651927167e-02,3.751527556409085307e+00
1.947830438962422583e+00,3.547454429378708862e-02,3.489711781350308684e+00
4.387916478510156537e+00,2.873409086816969965e-02,3.660021748491089522e+00
2.923139553691506798e+00,3.133603440283972558e-02,3.488912566199274146e+00
1.522435322818721559e+01,1.993529737857860362e-02,3.792697731869030697e+00
3.544936990167015800e+00,3.253192500507347262e-02,3.544581321604180602e+00
4.525384658347388012e+00,2.832328315925811482e-02,3.512115850486553281e+00
2.029699893620493967e+00,3.681854048163699100e-02,3.509153766778798200e+00
8.936063929936462813e+00,2.377983985991689170e-02,3.707258987531052430e+00
1.012510218703770093e+01,2.169542930995116414e-02,3.661412886888018470e+00
9.772676594491132462e+00,2.134190373564421456e-02,3.683057847739596102e+00
2.835328803762395822e+00,3.155107138240142994e-02,3.505965392775146405e+00
3.496580517481432615e+00,3.110574314035437563e-02,3.537843195311968891e+00
4.817874362212814177e+00,2.797777188631550213e-02,3.583057980956499300e+00
3.936534537531414912e+00,3.039097549877077878e-02,3.551940542097251186e+00
2.558143717772978665e+00,3.475637333131540579e-02,3.550004236384403988e+00
3.881422127355855789e+00,3.079296327610733103e-02,3.568473390389984790e+00
7.497851690274115022e+00,2.514140567726463882e-02,3.751021592761876633e+00
3.015938435268046725e+00,3.174562727088339059e-02,3.544055624983171171e+00
3.991013130405068665e+00,2.980159730604368951e-02,3.583742012580751535e+00
4.601253985499205612e+00,3.027894799192490730e-02,3.697130069223238724e+00
2.821788398876401871e+00,3.337985101898722357e-02,3.576032839237037741e+00
6.778691948403219314e-01,5.321336871271404451e-02,3.438644491969145900e+00
2.181704743686756931e+00,3.689731795547868121e-02,3.548041654385110988e+00
8.472409002340196338e+00,2.219712405527679219e-02,3.637183006768517135e+00
9.594173066245623716e+00,2.117403053486767786e-02,3.619403777285754575e+00
8.299689245761432410e-01,5.088646069531496674e-02,3.482379788014122735e+00
5.319750642804884855e+00,2.743485588728451774e-02,3.612135426731565513e+00
6.399235761284025159e+00,2.591394755308172246e-02,3.683907469945899127e+00
1.280122924286404995e+01,2.067987214166677051e-02,3.853585561651039715e+00
1.070306189527445362e+01,2.160127709019451364e-02,3.751465623473483113e+00
2.635791921560747930e+00,3.357413084241051698e-02,3.537729226471694854e+00
4.387916478510156537e+00,2.873409086816969965e-02,3.660021748491089522e+00
2.929724790258386946e+00,3.181420835591359381e-02,3.485718262093213227e+00
1.868438413802919484e+01,1.904256257414329093e-02,3.862283184845932915e+00
4.656075336096611395e+00,3.012619118757486197e-02,3.660786585843039287e+00
4.533125866917292690e+00,2.830014945543971386e-02,3.503786865505972070e+00
1.955482260219785218e+00,3.727396981218740468e-02,3.510835194267792669e+00
8.936063929936462813e+00,2.377983985991689170e-02,3.707258987531052430e+00
