1.592484628189106077e+00,6.541115123642782248e-02,3.206657067152611784e+00
1.037757697720284478e+00,6.618826521071809188e-02,3.151387203311498464e+00
7.030731958249369917e-01,6.487858578988522917e-02,3.134255341921891702e+00
2.388494899215924061e+00,6.616549647719699445e-02,3.252912134649999842e+00
4.781897245337255242e+00,6.302533655653130840e-02,3.324256134209235825e+00
1.606023904859210205e+00,6.722860363994595523e-02,3.221003682394950829e+00
4.836832926562493640e+00,5.749950313144157332e-02,3.291493041872951331e+00
8.789022094300502630e-01,6.165211203508588061e-02,3.113157155042574065e+00
2.553324072830001512e+00,6.178250727585062052e-02,3.258994120815662310e+00
1.989043705267521389e+00,6.556918629066239845e-02,3.212440717218224773e+00
1.992000225371416411e+00,6.199943875878653754e-02,3.195374438385355731e+00
1.513183674123772082e+00,6.373162818535532681e-02,3.192261951265584763e+00
1.455294343578977134e+00,7.194725901436344051e-02,3.205207396057695668e+00
9.265807097301260731e-01,6.708485355012272500e-02,3.171567236661102740e+00
1.867771374994297684e+00,7.017691710149608075e-02,3.256309935638564301e+00
2.668044314730670052e+00,6.951217468205864169e-02,3.291765094710714212e+00
2.820507315727497494e-02,1.589093260876123792e-01,3.216218317664290893e+00
2.384141940099435253e+00,6.269441850382434511e-02,3.232510311329769070e+00
4.706556993951860335e-02,1.526947070281835517e-01,3.231540234072806772e+00
5.842159897615512243e+00,5.923784654048147580e-02,3.356530680692563440e+00
5.971546044920601481e-01,7.539388014715270314e-02,3.174342150847667021e+00
4.323435401304673853e-01,7.149516737455763327e-02,3.149356932058542835e+00
1.848993002100144833e+00,7.284303032728559057e-02,3.266395500572992106e+00
2.873880401772978210e+00,6.323602902652998570e-02,3.274621175409876628e+00
1.722777579161824502e+00,6.187663657032777681e-02,3.207596062037517903e+00
2.394245771803644729e-01,9.925494445033652968e-02,3.205997451974765600e+00
1.479578709927646507e+00,6.095154856337508392e-02,3.166059214759697316e+00
3.841675958988997497e+00,6.574715111181270166e-02,3.318247782245625110e+00
1.595776640274674030e+00,6.473962339350056161e-02,3.200665838977408306e+00
3.366966957220755674e+00,6.329972425460939078e-02,3.292842669123615007e+00
1.599390212982379600e+00,6.522382037510644770e-02,3.206706834302329057e+00
1.037757697720284478e+00,6.618826521071809188e-02,3.151387203311498464e+00
7.030731958249369917e-01,6.487858578988522917e-02,3.134255341921891702e+00
2.388494899215924061e+00,6.616549647719699445e-02,3.252912134649999842e+00
5.029839048769819243e+00,6.270003524851752719e-02,3.331646934984322961e+00
1.380106407394560142e+00,6.468387761592370166e-02,3.190530416030489924e+00
3.541528153459506001e+00,5.948583976508063642e-02,3.248166821475680699e+00
8.789022094300502630e-01,6.165211203508588061e-02,3.113157155042574065e+00
2.553324072830001512e+00,6.178250727585062052e-02,3.258994120815662310e+00
7.402477915674023912e-01,6.544922630346663994e-02,3.141119800624334601e+00
1.992000225371416411e+00,6.199943875878653754e-02,3.195374438385355731e+00
1.513183674123772082e+00,6.373162818535532681e-02,3.192261951265584763e+00
1.455294343578977134e+00,7.194725901436344051e-02,3.205207396057695668e+00
9.265807097301260731e-01,6.708485355012272500e-02,3.171567236661102740e+00
1.867771374994297684e+00,7.017691710149608075e-02,3.256309935638564301e+00
2.668044314730670052e+00,6.951217468205864169e-02,3.291765094710714212e+00
2.820507315727497494e-02,1.589093260876123792e-01,3.216218317664290893e+00
2.470224112012343820e+00,6.278961831714116593e-02,3.239912210353091737e+00
5.662404010348520700e-02,1.523479823994706439e-01,3.231644938817753943e+00
5.842159897615512243e+00,5.923784654048147580e-02,3.356530680692563440e+00
5.971546044920601481e-01,7.539388014715270314e-02,3.174342150847667021e+00
4.323435401304673853e-01,7.149516737455763327e-02,3.149356932058542835e+00
1.848993002100144833e+00,7.284303032728559057e-02,3.266395500572992106e+00
2.917817079658563628e+00,6.328461938431859113e-02,3.278399133678150612e+00
1.722777579161824502e+00,6.187663657032777681e-02,3.207596062037517903e+00
2.394245771803644729e-01,9.925494445033652968e-02,3.205997451974765600e+00
1.529273601277622907e+00,6.257161155887301651e-02,3.180859585345924501e+00
3.841675958988997497e+00,6.574715111181270166e-02,3.318247782245625110e+00
1.575990188829289318e+00,6.524313258023409223e-02,3.200743616498870736e+00
3.254051859546449599e+00,6.319294213373011226e-02,3.284838377427662603e+00
1.599390212982379600e+00,6.522382037510644770e-02,3.206706834302329057e+00
1.069820096412920085e+00,6.598645916066321615e-02,3.154018062484138962e+00
7.030731958249369917e-01,6.487858578988522917e-02,3.134255341921891702e+00
2.268055336747803352e+00,6.602177022680072449e-02,3.245859906657103888e+00
5.029839048769819243e+00,6.270003524851752719e-02,3.331646934984322961e+00
1.260438717640425477e+00,6.637841910734228190e-02,3.198288730281092285e+00
3.541528153459506001e+00,5.948583976508063642e-02,3.248166821475680699e+00
9.426901031281532672e-01,6.186124309522324227e-02,3.121112500757934338e+00
2.546631945153344567e+00,6.178326572256197941e-02,3.258579981000133685e+00
7.402477915674023912e-01,6.544922630346663994e-02,3.141119800624334601e+00
2.093514812414094539e+00,6.201280837699599952e-02,3.202558844378810221e+00
1.513183674123772082e+00,6.373162818535532681e-02,3.192261951265584763e+00
6.682259061315052318e-01,7.682364145791431564e-02,3.164972857151899799e+00
9.221560536386581575e-01,6.851958664327301163e-02,3.185425291340225229e+00
1.522930736054946221e+00,6.707710044241511904e-02,3.205912666506578468e+00
3.465226032800362788e+00,6.627025664230090651e-02,3.316457292048737848e+00
2.820507315727497494e-02,1.589093260876123792e-01,3.216218317664290893e+00
2.470224112012343820e+00,6.278961831714116593e-02,3.239912210353091737e+00
5.662404010348520700e-02,1.523479823994706439e-01,3.231644938817753943e+00
5.500927608170011140e+00,6.167507142364516554e-02,3.347362516334407179e+00
4.946722775375835823e-01,7.680363139811288709e-02,3.173625587988785135e+00
1.032177673152138819e+00,6.784316998593349635e-02,3.167054975014130136e+00
1.848993002100144833e+00,7.284303032728559057e-02,3.266395500572992106e+00
2.917817079658563628e+00,6.328461938431859113e-02,3.278399133678150612e+00
1.722777579161824502e+00,6.187663657032777681e-02,3.207596062037517903e+00
2.394245771803644729e-01,9.925494445033652968e-02,3.205997451974765600e+00
7.970822924854945590e-01,6.313898290166894411e-02,3.124924330520070459e+00
3.421127861715033802e+00,6.585000045480886299e-02,3.298703452787509871e+00
1.575990188829289318e+00,6.524313258023409223e-02,3.200743616498870736e+00
3.316993139627135712e+00,6.325246476193753520e-02,3.289300140078177392e+00
1.599390212982379600e+00,6.522382037510644770e-02,3.206706834302329057e+00
8.906018341373256320e-01,6.645780516306425134e-02,3.147191537428413177e+00
7.030731958249369917e-01,6.487858578988522917e-02,3.134255341921891702e+00
2.334909283424347670e+00,6.610155021672350917e-02,3.249774478119555887e+00
5.717805064810253413e+00,6.249822392289020728e-02,3.358914927360315161e+00
1.260438717640425477e+00,6.637841910734228190e-02,3.198288730281092285e+00
4.161831563409010393e+00,5.754370008503120748e-02,3.267741051051499035e+00
9.426901031281532672e-01,6.186124309522324227e-02,3.121112500757934338e+00
2.294735108926984957e+00,6.212489018715041528e-02,3.242478325466909617e+00
9.043151399991459227e-01,6.507607153452565907e-02,3.151188672908342703e+00
2.093514812414094539e+00,6.201280837699599952e-02,3.202558844378810221e+00
1.542090226127823538e+00,6.365576196598601855e-02,3.193106561890121764e+00
7.127107832540514609e-01,7.603903426308014635e-02,3.167475424630314063e+00
9.221560536386581575e-01,6.851958664327301163e-02,3.185425291340225229e+00
1.522930736054946221e+00,6.707710044241511904e-02,3.205912666506578468e+00
3.561845341340525550e+00,6.670225568877041766e-02,3.325243517808313065e+00
2.820507315727497494e-02,1.589093260876123792e-01,3.216218317664290893e+00
2.791049374470067512e+00,6.298460332074748425e-02,3.264863502952206176e+00
5.662404010348520700e-02,1.523479823994706439e-01,3.231644938817753943e+00
5.500927608170011140e+00,6.167507142364516554e-02,3.347362516334407179e+00
4.946722775375835823e-01,7.680363139811288709e-02,3.173625587988785135e+00
1.124607181649690979e+00,6.705310128195282604e-02,3.171898715884150732e+00
1.494863011019660126e+00,7.387865475246629954e-02,3.242137872582699032e+00
2.222396970932519089e+00,6.746996128699965511e-02,3.243335467674071992e+00
1.273659457985716781e+00,6.350968099192114136e-02,3.177209508870719734e+00
2.850713518254563983e-01,9.587054981657319730e-02,3.198934353329674352e+00
1.210173920982533957e+00,6.393478877835007124e-02,3.158461621186610557e+00
3.361173899367899232e+00,6.901906794488490982e-02,3.323868435753255302e+00
1.628474519091588135e+00,6.342904347949433752e-02,3.195630594905891630e+00
2.784918729230906997e+00,6.322850328172820167e-02,3.254592498713309467e+00
1.555959207988975912e+00,6.767648623105097794e-02,3.207408876491725902e+00
6.915765369973949639e-01,6.650615581867724835e-02,3.133048373744253379e+00
6.250860102673242436e-01,6.480205424237182876e-02,3.127693177005587355e+00
2.334909283424347670e+00,6.610155021672350917e-02,3.249774478119555887e+00
4.744611577419537873e+00,6.274054600246599389e-02,3.324298547272065640e+00
1.720598661390722039e+00,6.448601800728520628e-02,3.217948744379913961e+00
4.161831563409010393e+00,5.754370008503120748e-02,3.267741051051499035e+00
9.426901031281532672e-01,6.186124309522324227e-02,3.121112500757934338e+00
2.378295809980063069e+00,6.089700286658980555e-02,3.242513891755263167e+00
9.043151399991459227e-01,6.507607153452565907e-02,3.151188672908342703e+00
2.537995199875373586e+00,6.207134708808244306e-02,3.234015678836573482e+00
1.648693017132357053e+00,6.341836014928002585e-02,3.200113050628338396e+00
7.127107832540514609e-01,7.603903426308014635e-02,3.167475424630314063e+00
9.221560536386581575e-01,6.851958664327301163e-02,3.185425291340225229e+00
1.560581100474055072e+00,6.696228074017884779e-02,3.207364988899783054e+00
2.727201834143637260e+00,6.526960338206876100e-02,3.270653336638339681e+00
2.820507315727497494e-02,1.589093260876123792e-01,3.216218317664290893e+00
3.434905308035581140e+00,6.208153067774008910e-02,3.293081846225265341e+00
5.662404010348520700e-02,1.523479823994706439e-01,3.231644938817753943e+00
6.139842993686709605e+00,5.948220579182065398e-02,3.354377683309054170e+00
4.946722775375835823e-01,7.680363139811288709e-02,3.173625587988785135e+00
1.015023311484671398e+00,6.986321264123114549e-02,3.175703661111777265e+00
1.494863011019660126e+00,7.387865475246629954e-02,3.242137872582699032e+00
2.240533433925695039e+00,6.612985651120729946e-02,3.243120566816086292e+00
1.095096387980248664e+00,6.655698222692277288e-02,3.176387985832347383e+00
2.850713518254563983e-01,9.587054981657319730e-02,3.198934353329674352e+00
1.210173920982533957e+00,6.393478877835007124e-02,3.158461621186610557e+00
3.361173899367899232e+00,6.901906794488490982e-02,3.323868435753255302e+00
1.235971306892900801e+00,6.419733799406400487e-02,3.168031957060659209e+00
2.871013060359029367e+00,6.317465305070721349e-02,3.259403747841717269e+00
1.555959207988975912e+00,6.767648623105097794e-02,3.207408876491725902e+00
6.915765369973949639e-01,6.650615581867724835e-02,3.133048373744253379e+00
5.908738481339685933e-01,6.485276632533300278e-02,3.125894037112873391e+00
2.728458799019927827e+00,6.685970892939327448e-02,3.281725221213105836e+00
4.083563839232303927e+00,6.254007054454206738e-02,3.297252030902618980e+00
1.481713984206614265e+00,6.495498748568812042e-02,3.198239355095336744e+00
4.161831563409010393e+00,5.754370008503120748e-02,3.267741051051499035e+00
9.426901031281532672e-01,6.186124309522324227e-02,3.121112500757934338e+00
2.217291347166904014e+00,6.071650641612966193e-02,3.234808427853995916e+00
1.211791630572383927e+00,6.529512723596404833e-02,3.176001950694552711e+00
2.537995199875373586e+00,6.207134708808244306e-02,3.234015678836573482e+00
1.648693017132357053e+00,6.341836014928002585e-02,3.200113050628338396e+00
7.020065439113810646e-01,7.618336896462697683e-02,3.167102168656414030e+00
1.049228226874107328e+00,6.605710355262039979e-02,3.188932825502285517e+00
1.560581100474055072e+00,6.696228074017884779e-02,3.207364988899783054e+00
2.375764122574723913e+00,6.599180165386311914e-02,3.251676492859771006e+00
2.068415317616677240e-02,1.606457488414888835e-01,3.212135749022944076e+00
3.434905308035581140e+00,6.208153067774008910e-02,3.293081846225265341e+00
5.662404010348520700e-02,1.523479823994706439e-01,3.231644938817753943e+00
6.139842993686709605e+00,5.948220579182065398e-02,3.354377683309054170e+00
4.946722775375835823e-01,7.680363139811288709e-02,3.173625587988785135e+00
1.015023311484671398e+00,6.986321264123114549e-02,3.175703661111777265e+00
1.512102355579807433e+00,7.212860605116207247e-02,3.232338488013132949e+00
2.154493889592284273e+00,6.621769291237904198e-02,3.237676920958010740e+00
1.079670501272946614e+00,6.690848141192450027e-02,3.178790975042182332e+00
2.850713518254563983e-01,9.587054981657319730e-02,3.198934353329674352e+00
1.254870956474194443e+00,6.428128205684348340e-02,3.164702727563713403e+00
3.361173899367899232e+00,6.901906794488490982e-02,3.323868435753255302e+00
1.026078302163505152e+00,6.382292076224917177e-02,3.152042931386185298e+00
2.786864293572053342e+00,6.319415006270333313e-02,3.256489133374835809e+00
