3.4	10.420813226097046	4.255796200488382
4.6	6.40422407825784	1.6520226766087736
12.0	1.011796302709828	0.10540178777477192
18.3	3.393066360864325	0.3396211000679769
23.67	7.231707723566603	0.3612628300800444
24.6	8.229411250156376	0.8232214501405436
25.0	9.637594213724016	1.8897243556321601
60.0	18.381214698233926	3.676242939646785
70.0	15.91102075751037	0.7955510378755185
100.0	9.754865142476397	1.0531272776265335
160.0	5.081832885373262	0.49821891033071203
250.0	1.8924248147214164	0.0996013060379693
350.0	0.716100090307684	0.04972917293803362
500.0	0.3780760897724117	0.02984811235045355
850.0	0.057329967077371966	0.005930686249383307
1200.0	0.035662912340781665	0.00990636453910602
